transaction_id,account_id,transaction_date,transaction_type,amount,description,counterparty,location,method
TXN_8BA61388,CUST_0046_ACC_1,2025-05-26,Debit_Purchase,2482.3,Utility bill,,,Online
TXN_F54C5D5C,CUST_0046_ACC_1,2025-05-26,ACH_Debit,1346.35,Education payment,,Branch_University_District,ATM
TXN_4CE8B200,CUST_0046_ACC_1,2025-04-13,ATM_Withdrawal,2338.37,Rent payment,,,Online
TXN_23D11DD9,CUST_0046_ACC_1,2025-07-15,Wire_Transfer,3835.73,Grocery purchase,Weaver-Rubio,,Branch
TXN_4104D037,CUST_0046_ACC_1,2025-07-13,ATM_Withdrawal,2996.58,Restaurant,"Ramirez, Davis and Martin",Branch_University_District,Mobile
TXN_9BE075C9,CUST_0046_ACC_1,2025-02-07,Debit_Purchase,1862.86,Salary deposit,,Branch_Downtown_Main,Electronic
TXN_3BCC8C05,CUST_0046_ACC_1,2025-05-27,Debit_Purchase,690.23,Investment transfer,,,Online
TXN_535CB87F,CUST_0046_ACC_1,2025-06-21,ACH_Credit,1345.86,Education payment,Hoffman-Martinez,Branch_Southpark_Ave,ATM
TXN_900C09B4,CUST_0046_ACC_1,2025-05-14,Direct_Deposit,2046.5,Gas station,,,Branch
TXN_B0881CC0,CUST_0046_ACC_1,2025-03-09,Online_Transfer,3934.35,Gas station,,,ATM
TXN_B9A3D193,CUST_0046_ACC_1,2025-05-25,ACH_Debit,1168.99,Auto loan payment,,,Mobile
TXN_86B3180E,CUST_0047_ACC_1,2025-05-17,ATM_Withdrawal,3284.03,Gas station,,Branch_University_District,Mobile
TXN_103C8AE4,CUST_0047_ACC_1,2025-02-12,ACH_Credit,743.69,Grocery purchase,,,Branch
TXN_CFE18A8E,CUST_0047_ACC_1,2025-05-16,Online_Transfer,4584.49,Restaurant,,,Electronic
TXN_52C2D9DE,CUST_0047_ACC_1,2025-03-09,Check_Deposit,298.65,Credit card payment,,,ATM
TXN_BF1EC88E,CUST_0047_ACC_1,2025-04-29,ACH_Credit,1174.47,Online purchase,,,ATM
TXN_E3E9BB31,CUST_0047_ACC_1,2025-07-14,Check_Deposit,4033.36,Medical payment,,,Branch
TXN_08F46734,CUST_0047_ACC_1,2025-02-24,Direct_Deposit,4628.54,Utility bill,,Branch_Downtown_Main,Electronic
TXN_334BF345,CUST_0047_ACC_1,2025-07-21,Wire_Transfer,2872.76,Gas station,,,Online
TXN_B1F9AA98,CUST_0047_ACC_1,2025-03-07,ATM_Withdrawal,4509.36,ATM withdrawal,,,Online
TXN_BBB2AD17,CUST_0047_ACC_1,2025-02-06,Direct_Deposit,1706.38,Utility bill,Sanchez Ltd,Branch_Downtown_Main,Mobile
TXN_1EE5E221,CUST_0047_ACC_1,2025-07-04,ACH_Credit,3593.09,Grocery purchase,,,ATM
TXN_AEF466DC,CUST_0047_ACC_1,2025-05-18,ACH_Credit,3904.38,Mortgage payment,,,Electronic
TXN_3AA05576,CUST_0047_ACC_1,2025-02-18,Debit_Purchase,1178.64,Medical payment,,,Electronic
TXN_8D71169E,CUST_0047_ACC_1,2025-05-10,ACH_Credit,844.08,Rent payment,,,ATM
TXN_4EDFDC34,CUST_0047_ACC_1,2025-04-01,Online_Transfer,3046.58,Rent payment,,Branch_Southpark_Ave,Mobile
TXN_0DC471F1,CUST_0047_ACC_1,2025-05-20,Wire_Transfer,4962.3,Online purchase,,,Branch
TXN_772D0082,CUST_0047_ACC_1,2025-05-02,Direct_Deposit,4794.99,ATM withdrawal,,,Online
TXN_83CAEC5B,CUST_0047_ACC_1,2025-07-21,Check_Deposit,1851.16,Investment transfer,,Branch_Downtown_Main,Branch
TXN_2745108F,CUST_0047_ACC_1,2025-04-05,ATM_Withdrawal,4326.89,Education payment,,Branch_Westside_Plaza,Electronic
TXN_81A305D3,CUST_0047_ACC_1,2025-03-07,Check_Deposit,3535.46,Grocery purchase,,,Branch
TXN_CCAA4A0B,CUST_0047_ACC_1,2025-02-07,Wire_Transfer,125.65,Grocery purchase,"Stewart, Scott and Wilson",,Online
TXN_CDFF4E28,CUST_0047_ACC_1,2025-02-20,Direct_Deposit,1298.9,Credit card payment,Mitchell and Sons,,Mobile
TXN_B9B0BFAC,CUST_0047_ACC_1,2025-03-20,ACH_Credit,3786.31,Education payment,,,Online
TXN_3B781CD8,CUST_0047_ACC_1,2025-02-19,ACH_Credit,1846.36,Rent payment,Farley-Gregory,,Electronic
TXN_AADF3E99,CUST_0047_ACC_1,2025-02-13,ATM_Withdrawal,4647.8,Education payment,,,Mobile
TXN_4767B2D8,CUST_0047_ACC_1,2025-07-26,Direct_Deposit,1531.82,Gas station,,,Online
TXN_0E9DE079,CUST_0047_ACC_1,2025-03-07,ACH_Debit,587.24,Education payment,,,Branch
TXN_6B67F78A,CUST_0047_ACC_1,2025-06-11,Direct_Deposit,4616.41,Grocery purchase,Price-Flores,,Electronic
TXN_C2BD039F,CUST_0047_ACC_1,2025-04-18,ACH_Credit,3835.68,Grocery purchase,,,Online
TXN_17A14DBE,CUST_0047_ACC_1,2025-04-02,Check_Deposit,4849.32,Rent payment,David-Lam,,ATM
TXN_56D1BFF5,CUST_0047_ACC_1,2025-02-12,Direct_Deposit,2527.81,Grocery purchase,,,Mobile
TXN_03EA857E,CUST_0047_ACC_1,2025-03-18,ACH_Debit,1274.88,Auto loan payment,,Branch_Westside_Plaza,Electronic
TXN_B1B59641,CUST_0047_ACC_1,2025-05-21,ATM_Withdrawal,4133.96,Online purchase,,,Online
TXN_79DC39FE,CUST_0047_ACC_1,2025-03-17,Check_Deposit,2966.6,Gas station,,,Electronic
TXN_44302972,CUST_0047_ACC_1,2025-05-05,Direct_Deposit,2749.78,Insurance payment,,,ATM
TXN_DB9E2BEE,CUST_0047_ACC_1,2025-05-04,Online_Transfer,141.98,Credit card payment,Adams LLC,Branch_Eastside_Center,ATM
TXN_00BD12B6,CUST_0047_ACC_1,2025-04-27,Debit_Purchase,1257.13,Rent payment,,,Online
TXN_A503A543,CUST_0047_ACC_1,2025-04-17,ATM_Withdrawal,2156.68,Bill payment,,,Branch
TXN_9D4DBB00,CUST_0047_ACC_1,2025-05-01,Check_Deposit,1382.87,Mortgage payment,,,Branch
TXN_E93E03B2,CUST_0047_ACC_1,2025-04-17,Check_Deposit,2944.92,Auto loan payment,,,Electronic
TXN_7E1A1DB6,CUST_0047_ACC_1,2025-03-17,ATM_Withdrawal,4715.88,Gas station,,Branch_Eastside_Center,Mobile
TXN_55E88A77,CUST_0047_ACC_1,2025-07-12,Wire_Transfer,1848.99,Grocery purchase,Spencer-Willis,,Mobile
TXN_2FA4799A,CUST_0047_ACC_1,2025-02-21,ATM_Withdrawal,4260.86,Online purchase,,,Branch
TXN_255ADBE0,CUST_0048_ACC_1,2025-06-20,Direct_Deposit,3939.96,Online purchase,"Glover, Torres and Russell",,Mobile
TXN_0661C205,CUST_0048_ACC_1,2025-02-18,Debit_Purchase,327.0,Mortgage payment,,,Branch
TXN_281EE33D,CUST_0048_ACC_1,2025-05-28,ACH_Debit,2818.27,ATM withdrawal,,,Online
TXN_8DC54E2F,CUST_0048_ACC_1,2025-03-11,Debit_Purchase,4448.36,Education payment,,,Electronic
TXN_7B198295,CUST_0048_ACC_1,2025-07-27,Online_Transfer,1516.15,Education payment,,,Electronic
TXN_01588169,CUST_0048_ACC_1,2025-04-11,ACH_Credit,1780.49,Restaurant,,Branch_Westside_Plaza,ATM
TXN_712707BC,CUST_0048_ACC_1,2025-07-30,Direct_Deposit,4477.28,Investment transfer,Medina Group,,Electronic
TXN_D09DF1D7,CUST_0048_ACC_1,2025-07-26,ATM_Withdrawal,3981.03,Online purchase,"Hayes, Smith and Marshall",,Branch
TXN_04ADB7AC,CUST_0048_ACC_1,2025-07-02,Online_Transfer,645.89,Credit card payment,Delgado-Jackson,,Mobile
TXN_2D70F5F3,CUST_0048_ACC_1,2025-02-13,Check_Deposit,1196.77,Restaurant,,,ATM
TXN_1C246EB8,CUST_0048_ACC_1,2025-07-18,Check_Deposit,456.43,Investment transfer,,,Mobile
TXN_3EBC1340,CUST_0048_ACC_1,2025-03-24,Check_Deposit,1518.54,Grocery purchase,,,ATM
TXN_E1A09198,CUST_0048_ACC_1,2025-03-20,Online_Transfer,1976.44,Education payment,,,Electronic
TXN_D30A0341,CUST_0048_ACC_1,2025-06-05,ATM_Withdrawal,4855.06,Medical payment,,,Online
TXN_C270B044,CUST_0048_ACC_1,2025-08-01,ACH_Debit,4668.83,Bill payment,,Branch_Airport_Terminal,Electronic
TXN_0BAA7269,CUST_0048_ACC_1,2025-07-04,ACH_Debit,3234.69,Auto loan payment,,,Online
TXN_7B0AA13A,CUST_0048_ACC_1,2025-03-13,Check_Deposit,2385.08,Gas station,,,ATM
TXN_68A5C189,CUST_0048_ACC_1,2025-07-04,Check_Deposit,3862.14,Online purchase,,Branch_Airport_Terminal,Online
TXN_3A73A7D4,CUST_0048_ACC_1,2025-03-25,Direct_Deposit,538.25,Rent payment,Stevenson PLC,,Mobile
TXN_85B18FA8,CUST_0048_ACC_1,2025-02-15,ATM_Withdrawal,1894.04,Investment transfer,,,Mobile
TXN_3D0FAA4E,CUST_0048_ACC_1,2025-02-19,ACH_Credit,1066.31,Medical payment,"Martinez, Taylor and Hawkins",,Electronic
TXN_8E1B258F,CUST_0048_ACC_1,2025-03-25,Debit_Purchase,2842.61,Rent payment,,Branch_Suburban_Center,Mobile
TXN_818BECA4,CUST_0048_ACC_1,2025-04-21,Debit_Purchase,1481.22,Auto loan payment,,,Electronic
TXN_999C1628,CUST_0048_ACC_1,2025-05-23,Online_Transfer,2346.84,Salary deposit,,,Online
TXN_FD33D295,CUST_0048_ACC_1,2025-07-25,Online_Transfer,2307.87,Salary deposit,Henson-Dougherty,,ATM
TXN_1E5A008E,CUST_0048_ACC_1,2025-05-28,Check_Deposit,100.95,Medical payment,,,Mobile
TXN_BAE66EFC,CUST_0048_ACC_1,2025-07-29,Check_Deposit,4826.81,Insurance payment,,,Electronic
TXN_341C2C62,CUST_0048_ACC_1,2025-06-10,Direct_Deposit,546.53,Salary deposit,,,Electronic
TXN_5FCF82E8,CUST_0048_ACC_1,2025-03-24,ATM_Withdrawal,1333.64,Investment transfer,"Bird, Peterson and Stevens",,Branch
TXN_7CAD85F7,CUST_0050_ACC_1,2025-05-21,ACH_Debit,3954.98,Grocery purchase,,,Mobile
TXN_4F83669B,CUST_0050_ACC_1,2025-02-05,Check_Deposit,1923.85,Education payment,,,ATM
TXN_1C8C978D,CUST_0050_ACC_1,2025-06-07,Direct_Deposit,4497.65,Restaurant,"Nielsen, Lynch and Smith",,Mobile
TXN_240835C8,CUST_0050_ACC_1,2025-02-04,Debit_Purchase,4136.21,Credit card payment,,,Electronic
TXN_0E1FA814,CUST_0050_ACC_1,2025-03-06,Direct_Deposit,4792.65,ATM withdrawal,,,ATM
TXN_EF3E51D5,CUST_0050_ACC_1,2025-05-14,Direct_Deposit,1955.84,Salary deposit,"Warner, Farmer and Medina",Branch_Eastside_Center,Online
TXN_60D2FCBB,CUST_0050_ACC_1,2025-06-24,Online_Transfer,4881.18,Bill payment,,,Online
TXN_FCDF797D,CUST_0050_ACC_1,2025-05-30,ACH_Debit,2019.76,Bill payment,,,Online
TXN_B8C46AEF,CUST_0050_ACC_1,2025-02-16,Online_Transfer,1083.61,Investment transfer,Stafford Ltd,,Online
TXN_4C2453F2,CUST_0050_ACC_1,2025-04-24,ATM_Withdrawal,2559.73,Rent payment,Gomez Group,Branch_Financial_District,Mobile
TXN_A8CAEED0,CUST_0050_ACC_1,2025-07-01,ATM_Withdrawal,2252.57,Restaurant,Hughes-Combs,,Online
TXN_0D022650,CUST_0050_ACC_1,2025-06-29,ACH_Debit,2911.78,Grocery purchase,Martinez LLC,,Electronic
TXN_B8787113,CUST_0050_ACC_1,2025-07-21,ACH_Debit,791.31,ATM withdrawal,Smith-Paul,,Electronic
TXN_254F2066,CUST_0050_ACC_1,2025-06-19,ACH_Debit,4602.37,Investment transfer,,,Mobile
TXN_3AFC4D86,CUST_0050_ACC_1,2025-06-05,ACH_Credit,1293.38,Salary deposit,,,ATM
TXN_F3F15F4D,CUST_0050_ACC_1,2025-06-10,ATM_Withdrawal,1906.25,Rent payment,,,ATM
TXN_A3AF8576,CUST_0050_ACC_1,2025-03-09,Debit_Purchase,4776.78,Auto loan payment,,,Mobile
TXN_0FC65B8F,CUST_0050_ACC_1,2025-06-29,ATM_Withdrawal,2086.03,Mortgage payment,,,ATM
TXN_A1D71AA3,CUST_0050_ACC_1,2025-05-26,Debit_Purchase,4688.25,Medical payment,"Walker, Baird and Coffey",,Electronic
TXN_B17BE8B1,CUST_0050_ACC_1,2025-02-09,Wire_Transfer,3720.97,Grocery purchase,Conway-Mann,,Branch
TXN_D87A65C8,CUST_0050_ACC_1,2025-03-12,Wire_Transfer,4648.27,Salary deposit,Joyce Ltd,,ATM
TXN_98E4377D,CUST_0050_ACC_1,2025-04-15,ATM_Withdrawal,3077.05,Gas station,,,Branch
TXN_4F9AB673,CUST_0050_ACC_1,2025-07-09,Direct_Deposit,209.32,Bill payment,,,Electronic
TXN_9E3B504B,CUST_0050_ACC_1,2025-05-16,Check_Deposit,3626.26,Insurance payment,Jackson-Lee,,Mobile
TXN_3C3219BF,CUST_0050_ACC_1,2025-06-15,ACH_Debit,830.05,Medical payment,,,Branch
TXN_712F5F84,CUST_0050_ACC_1,2025-06-03,Debit_Purchase,156.69,Mortgage payment,,,ATM
TXN_B4116E9B,CUST_0050_ACC_1,2025-05-22,Online_Transfer,1243.21,Utility bill,Jones and Sons,,Branch
TXN_A67B638D,CUST_0050_ACC_1,2025-06-17,ACH_Debit,2869.87,Grocery purchase,,Branch_Airport_Terminal,Online
TXN_CED5B9AB,CUST_0050_ACC_1,2025-02-25,ATM_Withdrawal,4347.14,Restaurant,,,Branch
TXN_837BD73D,CUST_0050_ACC_1,2025-07-21,ACH_Credit,4051.39,Mortgage payment,,,Branch
TXN_C09FAA5D,CUST_0050_ACC_1,2025-07-06,ACH_Credit,2402.02,Utility bill,,,Mobile
TXN_A300FEB9,CUST_0050_ACC_1,2025-07-11,Online_Transfer,171.74,Investment transfer,"Casey, Lee and Gregory",,ATM
TXN_DD3F17D1,CUST_0050_ACC_1,2025-07-31,ATM_Withdrawal,1863.24,ATM withdrawal,"Byrd, Mendez and Becker",Branch_University_District,Branch
TXN_305B3BC5,CUST_0050_ACC_1,2025-07-11,ATM_Withdrawal,102.23,Investment transfer,,,ATM
TXN_02AD1311,CUST_0050_ACC_1,2025-02-03,ACH_Credit,3916.71,Online purchase,,,Electronic
TXN_E9CCB6D8,CUST_0050_ACC_1,2025-04-20,Online_Transfer,3017.81,Mortgage payment,,,ATM
TXN_CC191F1D,CUST_0050_ACC_1,2025-06-04,ATM_Withdrawal,4983.15,Bill payment,,,Branch
TXN_63E0A133,CUST_0050_ACC_1,2025-05-31,Wire_Transfer,2295.82,Bill payment,Reynolds-Carney,,ATM
TXN_E841F693,CUST_0050_ACC_1,2025-03-24,Wire_Transfer,2912.54,Grocery purchase,"Holmes, Simpson and Holmes",,Mobile
TXN_4A8F07B8,CUST_0050_ACC_1,2025-02-10,Check_Deposit,357.97,Investment transfer,,,Branch
TXN_72B84CAD,CUST_0050_ACC_1,2025-06-12,Online_Transfer,1957.35,Online purchase,,,Branch
TXN_3F9D27EA,CUST_0050_ACC_1,2025-02-11,Debit_Purchase,4461.28,Medical payment,Patel-Stewart,,ATM
TXN_14A8F316,CUST_0050_ACC_1,2025-04-14,Check_Deposit,2830.02,Auto loan payment,Miller-Armstrong,,Branch
TXN_7E1F0A22,CUST_0050_ACC_1,2025-02-07,ACH_Debit,3441.09,Restaurant,,,Electronic
TXN_56689E36,CUST_0050_ACC_1,2025-06-15,ATM_Withdrawal,1050.4,Investment transfer,,,Electronic
TXN_22C0DF87,CUST_0050_ACC_1,2025-07-29,ACH_Debit,3801.5,Online purchase,,Branch_Downtown_Main,Online
TXN_622A5AA2,CUST_0050_ACC_1,2025-04-20,Debit_Purchase,4666.71,Credit card payment,,Branch_Westside_Plaza,Online
TXN_CF45AC75,CUST_0051_ACC_1,2025-02-16,ATM_Withdrawal,304.77,Medical payment,,,ATM
TXN_FC15F598,CUST_0051_ACC_1,2025-03-19,Online_Transfer,2200.53,Education payment,,,Online
TXN_DD5A6393,CUST_0051_ACC_1,2025-03-04,Direct_Deposit,358.92,Online purchase,,,ATM
TXN_CF037A0F,CUST_0051_ACC_1,2025-03-30,ACH_Credit,367.41,Auto loan payment,,,ATM
TXN_1349A550,CUST_0051_ACC_1,2025-05-26,Check_Deposit,4531.33,Medical payment,,,Online
TXN_CBC023C2,CUST_0051_ACC_1,2025-02-20,ACH_Debit,2936.98,Bill payment,,,Online
TXN_5B5ED274,CUST_0051_ACC_1,2025-04-30,Direct_Deposit,2032.78,Medical payment,Watkins Ltd,,Branch
TXN_E9DA09BA,CUST_0051_ACC_1,2025-07-21,Check_Deposit,4623.13,Restaurant,Wright-Wells,,ATM
TXN_83AF4F31,CUST_0051_ACC_1,2025-07-25,ATM_Withdrawal,4983.61,Restaurant,,,Online
TXN_45AE65D3,CUST_0051_ACC_1,2025-07-02,ACH_Credit,3040.81,Utility bill,,,Branch
TXN_8F6EC171,CUST_0051_ACC_1,2025-06-30,Wire_Transfer,1236.61,Restaurant,,,ATM
TXN_BC14C780,CUST_0051_ACC_1,2025-05-07,ACH_Credit,2738.2,Education payment,,,Branch
TXN_199445CD,CUST_0051_ACC_1,2025-03-17,Debit_Purchase,4425.63,Medical payment,,,Electronic
TXN_B2382D76,CUST_0051_ACC_1,2025-02-16,Wire_Transfer,2507.18,Investment transfer,"Harvey, Duran and Garrett",,Electronic
TXN_154F91D9,CUST_0051_ACC_1,2025-05-18,ATM_Withdrawal,2923.54,Medical payment,,,Online
TXN_89431581,CUST_0051_ACC_1,2025-02-18,Wire_Transfer,826.98,Gas station,,,Online
TXN_7578C1CD,CUST_0051_ACC_1,2025-02-13,Direct_Deposit,4690.64,Rent payment,,,Branch
TXN_B8A480CD,CUST_0051_ACC_1,2025-02-09,Direct_Deposit,3339.58,Online purchase,Wu-Steele,,Online
TXN_AE22986A,CUST_0052_ACC_1,2025-06-23,Direct_Deposit,1095.2,Medical payment,,,ATM
TXN_9B59205F,CUST_0052_ACC_1,2025-02-14,Wire_Transfer,2206.6,Auto loan payment,Brown-Bishop,,ATM
TXN_237764A9,CUST_0052_ACC_1,2025-04-21,Check_Deposit,1679.82,Rent payment,Byrd PLC,,Mobile
TXN_069A97B2,CUST_0052_ACC_1,2025-02-12,Wire_Transfer,3496.5,Education payment,,,Online
TXN_40DC7257,CUST_0052_ACC_1,2025-07-05,ATM_Withdrawal,4043.48,Medical payment,,,Online
TXN_39586D77,CUST_0052_ACC_1,2025-04-16,Direct_Deposit,641.95,Rent payment,,,Electronic
TXN_B7725965,CUST_0052_ACC_1,2025-05-25,ACH_Credit,2528.25,Medical payment,,,ATM
TXN_C35C60D1,CUST_0052_ACC_1,2025-04-17,Direct_Deposit,187.51,Salary deposit,,,Online
TXN_ECD69C52,CUST_0052_ACC_1,2025-07-08,Debit_Purchase,3023.64,Auto loan payment,,Branch_Financial_District,Mobile
TXN_7F01B301,CUST_0052_ACC_1,2025-06-24,ATM_Withdrawal,634.09,Insurance payment,,,Branch
TXN_6824EA45,CUST_0052_ACC_1,2025-05-26,ACH_Debit,446.91,Online purchase,,,Online
TXN_DC0EC960,CUST_0052_ACC_1,2025-04-25,Wire_Transfer,698.2,Investment transfer,,,Mobile
TXN_EBDDE67D,CUST_0052_ACC_1,2025-04-27,ATM_Withdrawal,1152.0,Salary deposit,Hobbs-Harvey,,Online
TXN_2FB30D36,CUST_0052_ACC_1,2025-04-05,Direct_Deposit,2931.56,Medical payment,,Branch_Northgate_Mall,Branch
TXN_38F5BF79,CUST_0052_ACC_1,2025-07-21,ATM_Withdrawal,2756.89,Auto loan payment,,,ATM
TXN_7C6C4D7B,CUST_0052_ACC_1,2025-06-23,ACH_Debit,1750.08,Medical payment,,,Mobile
TXN_219A246A,CUST_0052_ACC_1,2025-04-25,ACH_Debit,1728.88,Medical payment,,Branch_Airport_Terminal,ATM
TXN_D183AF79,CUST_0052_ACC_1,2025-04-03,ACH_Credit,567.66,Medical payment,Rodriguez Inc,,Mobile
TXN_686D2557,CUST_0052_ACC_1,2025-05-21,ACH_Debit,1783.9,Credit card payment,,,Mobile
TXN_EEEBF388,CUST_0052_ACC_1,2025-02-15,ACH_Credit,3021.08,Online purchase,,Branch_Northgate_Mall,ATM
TXN_9EB06023,CUST_0052_ACC_1,2025-06-25,Check_Deposit,120.61,Online purchase,Strong and Sons,,Mobile
TXN_9D4FC3CD,CUST_0052_ACC_1,2025-05-28,Debit_Purchase,3970.04,Bill payment,,,Online
TXN_FDAAF159,CUST_0052_ACC_1,2025-03-21,ACH_Credit,4478.02,Online purchase,,,Electronic
TXN_A1756896,CUST_0052_ACC_1,2025-04-19,Check_Deposit,2725.49,Rent payment,"Oliver, Lopez and Taylor",,ATM
TXN_19A1D7B1,CUST_0052_ACC_1,2025-02-10,Direct_Deposit,4681.3,Mortgage payment,,,Online
TXN_18733C5D,CUST_0052_ACC_1,2025-02-25,Online_Transfer,3162.07,Bill payment,"Graham, Moyer and Webster",,Electronic
TXN_7EA3E7DB,CUST_0053_ACC_1,2025-03-31,ATM_Withdrawal,1354.77,Education payment,,Branch_Southpark_Ave,Online
TXN_264FB87E,CUST_0053_ACC_1,2025-07-12,ACH_Credit,4848.23,ATM withdrawal,,,Online
TXN_EB517259,CUST_0053_ACC_1,2025-06-22,ACH_Credit,37.45,Auto loan payment,Harrison PLC,,Online
TXN_518357E6,CUST_0053_ACC_1,2025-04-05,Debit_Purchase,2510.46,Bill payment,Cordova-Holmes,,Branch
TXN_FA2FBB4C,CUST_0053_ACC_1,2025-06-01,ACH_Debit,441.89,ATM withdrawal,,,ATM
TXN_4F30A0D1,CUST_0053_ACC_1,2025-03-01,Online_Transfer,3821.31,Gas station,,,Online
TXN_9A8B6AD1,CUST_0053_ACC_1,2025-03-17,ACH_Debit,4949.92,Grocery purchase,,,ATM
TXN_EA40A887,CUST_0053_ACC_1,2025-06-30,Wire_Transfer,1337.94,Medical payment,"Trevino, Henderson and Gonzalez",,ATM
TXN_22E02316,CUST_0053_ACC_1,2025-03-11,ACH_Credit,3579.7,Restaurant,,,Mobile
TXN_BA7A7A74,CUST_0053_ACC_1,2025-07-16,Check_Deposit,1620.58,Online purchase,,,Online
TXN_61E2A078,CUST_0053_ACC_1,2025-06-24,Check_Deposit,2679.67,Credit card payment,,,Branch
TXN_EAA96F3D,CUST_0053_ACC_1,2025-04-05,ATM_Withdrawal,2831.77,Bill payment,"Alvarez, Holt and Mcdonald",,ATM
TXN_6E9B4F45,CUST_0053_ACC_1,2025-06-07,Check_Deposit,3181.55,Grocery purchase,,Branch_Southpark_Ave,Online
TXN_7B93AB25,CUST_0053_ACC_1,2025-07-06,Online_Transfer,4984.85,Utility bill,,,Online
TXN_8C61A0BA,CUST_0053_ACC_1,2025-05-15,Direct_Deposit,4964.59,Gas station,,,Mobile
TXN_38B79888,CUST_0053_ACC_1,2025-04-04,Online_Transfer,1014.62,Grocery purchase,,,Electronic
TXN_97026D20,CUST_0053_ACC_1,2025-03-28,Online_Transfer,1831.17,Grocery purchase,,,Electronic
TXN_0FF5EB91,CUST_0053_ACC_1,2025-04-03,Direct_Deposit,881.09,Restaurant,,,ATM
TXN_48B955F2,CUST_0053_ACC_1,2025-02-21,Wire_Transfer,945.85,Insurance payment,,,Mobile
TXN_B76C09D8,CUST_0053_ACC_1,2025-07-10,Online_Transfer,1675.87,Bill payment,,,Online
TXN_CAEAA07F,CUST_0053_ACC_1,2025-07-16,Wire_Transfer,161.49,Rent payment,,,Electronic
TXN_66D34900,CUST_0053_ACC_1,2025-05-03,Debit_Purchase,3796.56,Medical payment,,,Branch
TXN_02FEE486,CUST_0053_ACC_1,2025-07-18,Online_Transfer,851.19,Credit card payment,,,Online
TXN_32BE930D,CUST_0053_ACC_1,2025-05-28,Debit_Purchase,2350.55,Restaurant,,,ATM
TXN_806ED78D,CUST_0053_ACC_1,2025-06-07,ATM_Withdrawal,4333.82,Medical payment,Hanson-Allen,Branch_Southpark_Ave,Branch
TXN_95B8CA4D,CUST_0053_ACC_1,2025-06-15,ACH_Debit,2428.93,Medical payment,,,ATM
TXN_3735E0B1,CUST_0053_ACC_1,2025-07-24,ACH_Credit,4261.16,Bill payment,Aguirre-Bennett,,Mobile
TXN_A23FC926,CUST_0053_ACC_1,2025-04-16,Check_Deposit,1526.76,Utility bill,,,Electronic
TXN_BFD53EE7,CUST_0053_ACC_1,2025-07-01,Direct_Deposit,255.49,Auto loan payment,Cox Inc,,Mobile
TXN_B070031E,CUST_0053_ACC_2,2025-04-08,ACH_Debit,4218.81,Investment transfer,,,Mobile
TXN_1099D6D2,CUST_0053_ACC_2,2025-05-13,Wire_Transfer,1199.97,Insurance payment,Roberts and Sons,,Mobile
TXN_AEC22A75,CUST_0053_ACC_2,2025-05-27,Wire_Transfer,2155.51,Gas station,,,Online
TXN_5CBFE866,CUST_0053_ACC_2,2025-07-17,ACH_Credit,1491.43,Investment transfer,,,Branch
TXN_B375C838,CUST_0053_ACC_2,2025-04-08,ATM_Withdrawal,2815.25,Education payment,,,ATM
TXN_5A9AD056,CUST_0053_ACC_2,2025-07-28,Wire_Transfer,3117.56,Online purchase,,,Electronic
TXN_FB762A77,CUST_0053_ACC_2,2025-03-10,Direct_Deposit,443.23,Salary deposit,,,ATM
TXN_92EB1B20,CUST_0053_ACC_2,2025-03-26,ACH_Credit,3056.5,Rent payment,,Branch_University_District,Online
TXN_397DC3D7,CUST_0053_ACC_2,2025-03-14,Check_Deposit,616.55,Credit card payment,,,ATM
TXN_37B5FE5C,CUST_0053_ACC_2,2025-03-22,Debit_Purchase,396.75,Grocery purchase,,Branch_Financial_District,Electronic
TXN_F8860CDA,CUST_0053_ACC_2,2025-03-06,Debit_Purchase,563.29,Online purchase,,,Mobile
TXN_4014A605,CUST_0053_ACC_2,2025-07-05,Debit_Purchase,4493.53,ATM withdrawal,,,ATM
TXN_CC1C03DD,CUST_0053_ACC_2,2025-03-19,ACH_Debit,4878.04,ATM withdrawal,,,Electronic
TXN_707ED50B,CUST_0053_ACC_2,2025-03-10,Direct_Deposit,3581.75,Utility bill,Cameron Inc,,Branch
TXN_850F3014,CUST_0053_ACC_2,2025-02-06,Direct_Deposit,1159.25,Investment transfer,"Taylor, Pena and Dyer",,Branch
TXN_4E25CF8B,CUST_0053_ACC_2,2025-04-04,Debit_Purchase,944.71,Insurance payment,,,Mobile
TXN_055D8B64,CUST_0053_ACC_2,2025-03-12,Direct_Deposit,4911.51,Education payment,Allen-Pacheco,,ATM
TXN_9EAE5461,CUST_0053_ACC_3,2025-06-01,Check_Deposit,3459.03,ATM withdrawal,,,Mobile
TXN_5943818D,CUST_0053_ACC_3,2025-07-22,Wire_Transfer,2770.71,Rent payment,,,Mobile
TXN_71B20104,CUST_0053_ACC_3,2025-07-28,Check_Deposit,2248.44,ATM withdrawal,"Keith, Johns and Jones",,Branch
TXN_36E6DFD6,CUST_0053_ACC_3,2025-02-28,ATM_Withdrawal,3437.17,Education payment,,,Branch
TXN_D79A857C,CUST_0053_ACC_3,2025-07-19,ATM_Withdrawal,4898.23,Grocery purchase,,Branch_Southpark_Ave,ATM
TXN_987D3FDE,CUST_0053_ACC_3,2025-06-26,Check_Deposit,559.36,Grocery purchase,,,Online
TXN_9DEFCA56,CUST_0053_ACC_3,2025-03-09,Online_Transfer,643.68,Medical payment,,,ATM
